店铺名称,用户名,评论
香街坊汤锅馆（国色天乡店）,最可爱的sandy,真的很不错吧。 而且好便宜呀。孃个人完全吃不完。味道也是很不一样的味道，感觉也很甘干净卫生 吃完都没有拉肚子。哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈下次来还要去哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，
香街坊汤锅馆（国色天乡店）,qGN203090896,「#套餐：4 人特色汤锅」汤非常鲜美，分量非常足，四个食量非常大的女生吃，剩了三分之一，而且老板非常热情，夏天不要怕，空调打开也非常凉爽，丝毫不觉得热！
香街坊汤锅馆（国色天乡店）,樱子喵喵酱,「#套餐：2 人特色汤锅」完全够吃，选的板栗鸡汤锅，鸡肉感觉有一整只，吃到最后根本吃不完，又点了「#玉米馍馍」，五花肉。嬢嬢服务态度特别好。
香街坊汤锅馆（国色天乡店）,boa549798686,汤锅健康又养生，整体偏清淡，菜品种类丰富，看起来很新鲜，分量很足，两个人吃绰绰有余。朋友安利过去的，确实很赞，大超预期。店内服务细致周到，加菜调火认真及时。店内环境还不错，桌面干净卫生，清理得很彻底及时
香街坊汤锅馆（国色天乡店）,匿名用户,非常喜欢，养生，菜品新鲜
香街坊汤锅馆（国色天乡店）,薇小薇x,位置很好找，环境不错，味道好，很养生
香街坊汤锅馆（国色天乡店）,vLK992212187,此次用餐总体来说不错，觉得比较认可的地方有：性价比。
香街坊汤锅馆（国色天乡店）,匿名用户,有圆桌安逸，还有烤五花肉烤鸡翅，玉米馍馍，清汤适合老人小孩。装修环境也很不错，没得压抑感。重点：老板人很好，有一次我们吃了很久，后面还来了两个朋友，聊的很开，都忘记了时间，结果老板还等到我们，最后还不忘把我们电瓶车放进店子里。
香街坊汤锅馆（国色天乡店）,wybjlpk,今天去吃了一下山药当归乌鸡汤锅，汤很鲜美，鸡肉也新鲜，配上山药和好几种茵类滿滿的一锅，我们两个人都吃饱了也吃不完，配菜一口未动，这种湯锅很适合我们这种不能吃辣的口味。用餐环镜挺宽畅，服务也周到，以后还要去光顾的。
香街坊汤锅馆（国色天乡店）,匿名用户,服务态度很好，环境安静，适合带朋友过来吃饭。
香街坊汤锅馆（国色天乡店）,qgr922893336,味道真的是很一般，鸡肉也比较少，和自己家里炖的鸡汤那确实很不一样。带孩子和老人吃比较合适，建议单点菜，套餐里很多叶子菜完全没得必要！酥肉是很不错的。
