店铺名称,用户名,评论
江南道自助烤肉海鲜涮锅（温江大学城店）,TuO761636667,味道还行，，品种不是很多，，这个价格这个价格还是可以了，，哦，，对了。，你们记得先办会员，。会员不给钱，。办了会员可以便宜点，。我都是给了钱服务员才说，，额，。郁闷了，，中等偏上，。吃的人还是挺多的，吧
江南道自助烤肉海鲜涮锅（温江大学城店）,yxl9969,来这里已经吃过好几次啦基本上都是爆满 味道：我觉得是比较ok的，每次烤肉我都会在我的味碟里面打满辣椒面哈哈哈哈（因为我觉得这个超好吃） 服务：也还行吧，阿姨喊了基本马上就到 性价比：相对于我吃过的其他自助来说我觉得挺好的环境也挺好的，非常推荐你们去吃
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,味道难吃，酱很难吃，肉也没有味道，感觉不是新鲜的
江南道自助烤肉海鲜涮锅（温江大学城店）,泡芙儿b,每次都在这里吃的，很多次了味道什么的都很好  菜品也新鲜还出了新的菜，最喜欢吃这里的鸭肠了很脆不错不错味道好极了，鸡汤味道也可以，总之还是比较划算的一家，好吃😋好吃离我们家距离有点远但是每次都会特意去吃真的爸人留住了
江南道自助烤肉海鲜涮锅（温江大学城店）,VXe147705119,菜品不新鲜，要等很久，服务员态度不好
江南道自助烤肉海鲜涮锅（温江大学城店）,KFp240553859,性价比很高的自助烤肉，味道不错。服务也挺好的
江南道自助烤肉海鲜涮锅（温江大学城店）,ly990201,菜品挺多的，每种都可以尝点，鸭肠和鱼皮很好吃，吃了不少，昌鱼建议不要腌调料，太咸了。以前很少去凉菜区取食，这次取了白砍鸡，泡椒鸡爪，味道很不错，热菜区的菜品没有我喜欢的，没吃，不好评论，总之种类多，肚子装不了，只有每次尝试不同的菜品。
江南道自助烤肉海鲜涮锅（温江大学城店）,kjj676397759,环境不错 菜品味道也不错 也挺好找的
江南道自助烤肉海鲜涮锅（温江大学城店）,Oib485716013,「#套餐：单人自助」「#肥牛」 【口味】 【环境】 【服务】 【性价比】
江南道自助烤肉海鲜涮锅（温江大学城店）,rGn783748754,很不错，很久之前吃的刷个积分。。。。。。。
