店铺名称,用户名,评论
猪圈小米辣（温江1店）,充满希望0321,开在学校东门外的清汤小火锅。冬天太适合吃啦，吃完暖呼呼的可太舒服了，素菜是自助的，油豆皮最好吃了！！哈哈哈，美团团的还有豆奶，觉得很不错！很实惠，虽然比以前贵了点但是毕竟物价涨了那么多。也能理解，汤底很好喝诶！！
猪圈小米辣（温江1店）,归来aaa,味道还可以 这个价格性价比算还好的了
猪圈小米辣（温江1店）,xrH521900361,开到最大，火就这样。我和服务员说可能煤气快没了。她不耐烦地说怎么可能没有，随便捣鼓一下，就走了。 结果现在又是这样，太慢了，两盘半的菜，花了一个半小时。 服务差评！后来一个小哥帮忙把煤气放在地上，火才来，但我们已经快吃完了，有什么用呢，这服务，明明说没气她还不服气。早上第一位顾客来就没上满气，牛皮。 后来让服务员加汤，就给倒一点，还有那么多的容量，那么省钱的吗？
猪圈小米辣（温江1店）,VianneLi,有时候就是想吃这个   很好「#套餐：单人汤锅自助」
猪圈小米辣（温江1店）,HH495474,比较适合大学生消费，味道还可以，其它没什么
猪圈小米辣（温江1店）,JTV791830495,很好吃 很优惠
猪圈小米辣（温江1店）,欤126,真的很赞，普通的汤锅都很鲜哇，两个人一起去可以免汤底费。而且锅底可以自己选（推荐排骨和酥肉）排骨挺多的，酥肉也很好吃。让我比较舒服的细节是店里有调好的百搭蘸水，可以根据自己的喜好再就行微调。煮到最后的那个汤非常鲜甜，
猪圈小米辣（温江1店）,匿名用户,到的时候是七八点了，店里还有很多人，今天点的唯怡还特意加了热，味道很好，今天自己的蘸料打得也可以，汤很淡，红枣和枸杞看起来好养生哈哈，所以还喝了几碗汤。山药好吃，不过一不小心就煮软了，还有腐竹和方便面，很喜欢煮这俩，超好吃，今天到的时候已经没有玉米了，然后本来还想再去添土豆的，之后还是因为比想象中吃得少，刚好吃完第一次加的菜就很足够了。
猪圈小米辣（温江1店）,mTm798440947,是个回忆了
猪圈小米辣（温江1店）,匿名用户,很不错！很实惠！推荐推荐！
猪圈小米辣（温江1店）,匿名用户,菜真的肉眼可见的不新鲜…每次选菜的时候都有点郁闷，如果不是聚会地点已经选择了的话大概率不会光顾。不知道为什么那么火，可能是因为比较便宜吧。
猪圈小米辣（温江1店）,匿名用户,难吃，就说锅底吧，一看就是香精兑的啊。。
猪圈小米辣（温江1店）,雨声下雨天,一学期要去吃好多次的店铺 我们都觉得好吃有划算
猪圈小米辣（温江1店）,杨小娇你好,我一个人吃，还要加十块锅底，害！
猪圈小米辣（温江1店）,Luo5353,九点多去然后玉米晚了点没了 玉米很好吃 菜也很新鲜 爆赞
猪圈小米辣（温江1店）,壮士干了这杯,和女儿两个去吃的，小朋友不到110所以只出一个人的钱再加10块就可以了！吃了很多年的店了。
猪圈小米辣（温江1店）,匿名用户,菜品没的说，真的好！但是服务差多了和以前比起来，喊半天没人管，汤也不加，其实都没有以前忙，希望老板能看到我的留言，加强服务。老品牌还是贵在坚持，人员服务很重要。
猪圈小米辣（温江1店）,猪鸽鸽483,好吃。非常8错！！！记得放小米辣哦
猪圈小米辣（温江1店）,猪鸽鸽483,吃过很多次了
猪圈小米辣（温江1店）,LyK937618897,一如既往的好吃！但是我觉得小米椒不辣，以前都很辣，可能是仿的有点儿久了
猪圈小米辣（温江1店）,匿名用户,只吃蔬菜的话性价比较高 但是味道一般～
猪圈小米辣（温江1店）,dDQ940186784,又涨价了。。。。23还不如去吃鱼火锅呢。。。。。。。。。。。。。。。。
猪圈小米辣（温江1店）,Lucky7082,味道很好 每次路过也看见很多人吃 喜欢吃素的小可爱不要错过
猪圈小米辣（温江1店）,Teamo4920,「#套餐：单人汤锅自助」嘿嘿嘿哈哈哈哈哈哈哈哈嘿
猪圈小米辣（温江1店）,锦鲤梨子,适合贫穷学生党周末放风小聚，你我共同选择。
猪圈小米辣（温江1店）,cx新希望,那天去天气太热了，一进店就感觉进了汗蒸房一样，楼下很热最终我们去了楼上选了个挨着空调比较近的地方坐了下来，最终对了空调吹还是非常的热，虽然东西都不怎么吃得下，但汤实实在在的好喝，正中骨头汤，导致我接连干了六七碗
猪圈小米辣（温江1店）,FaG169588901,习惯性好评  吃素
猪圈小米辣（温江1店）,愿你有好运l,年前去的，人多服务也不错，是吃素的好地方，希望越来越顺利，生意兴隆呀
猪圈小米辣（温江1店）,eDm857952946,不好吃 吃素菜还行 荤菜不新鲜牛肉也是之前吃都不是这样的
猪圈小米辣（温江1店）,Lucky7082,很实惠 味道不错
