店铺名称,用户名,评论
屋头串串（临江路店）,eIF565714288,很满意的一次就餐体验，整体评价的话我觉得：口味好、配菜合理、服务到位、菜品丰富、环境优美、份量充足。
屋头串串（临江路店）,IcB496732813,好几次回头客了，味道不错，环境也好，爆赞!
屋头串串（临江路店）,匿名用户,从它家开店就一直到现在都很支持的，口味很吃环境卫生服务热情，确实享受到回家的感觉
屋头串串（临江路店）,匿名用户,以前吃过装修之后第一次来，给服务员说了点红锅之后半天没有人理，吃完之后有些晚了和朋友坐着聊了会天最后喊结账时候也没人来数签签，还要跑前台去说后面的人都结账了才结我们的。服务不是很满意，但菜品还是很新鲜的，口味也不错，她家牛肉好吃😋
屋头串串（临江路店）,MeiTuan66999,很满意的一次就餐体验，整体评价的话我觉得：配菜合理、口味好、服务到位、菜品丰富、环境优美、份量充足。
屋头串串（临江路店）,匿名用户,如果有负分，我很想给负分！ 果真是生意好了之后服务态度急剧下降！ 要求上米饭，足足等了半个多小时， 换了五个服务员！ 拿包纸巾能够等二十分钟！ 结账时各种甩脸子！ 实话不想再来了！
屋头串串（临江路店）,匿名用户,味好，就是有点小贵，服务态度很好的
屋头串串（临江路店）,tyJ605441080,服务很好，环境也很不错，菜品很新鲜，人一直都很多，去过几次
屋头串串（临江路店）,XCA915320186,很满意的一次就餐体验，整体评价的话我觉得：口味好、菜品丰富。
屋头串串（临江路店）,匿名用户,这次就餐整体感觉很赞，比较满意的方面有：服务到位。
屋头串串（临江路店）,agw823833325,这次就餐整体感觉很赞，比较满意的方面有：服务到位。
屋头串串（临江路店）,Ella7534,很喜欢在屋头吃串串，味道很巴适，从2016年开始就喜欢上他家的味道，现在做得越来越好了。菜品新鲜，种类多，服务也好。就只有一点，吃完了过后全身都是火锅味，味道太大了。总体开始，不错。
屋头串串（临江路店）,PYj775057908,以前过来都不等，现在生意越来越好了，差不多等有半个小时才排到位置，点的鸳鸯锅，最喜欢的泡脚牛肉，黄喉，味道还是以前那个味道，带朋友第一次来吃，朋友觉得味道一般。
屋头串串（临江路店）,江丽903,每一段时间就要去吃一次！菜品新鲜，环境不错，哪哪都好🤗🤗🤗🙄
屋头串串（临江路店）,mixinyy,本来味道还很好，就是服务最后打包的时候，气死人了，我去结账拿打包袋的时候，剩的一半的酥肉准备打包带走，回来就被另外一个服务员倒进锅里了，剩了一大半那也是钱啊，也不问一下就倒进锅里，真的越想越生气。
屋头串串（临江路店）,JPE847637213,味道一如既往的好，带朋友吃了都说好吃
屋头串串（临江路店）,凯凯葭葭帅哥,性价比不高，服务态度也不好，结账也不说美团折扣
屋头串串（临江路店）,匿名用户,味道还行，环境也不错，但价格有点偏高了，点评里的平均47不知道怎么吃的。一个锅底40，一根签8角，即使不喝啤酒饮料，正常人均消费应该在80左右。另外说一下，扎啤不错但是喝了6个，所以我们人均109了🤨。
屋头串串（临江路店）,宋小小小佳,还不错
屋头串串（临江路店）,LbC844650591,环境好，服务好，店员很热情，菜品干净卫生。我很少吃串串不拉肚子的，吃了这家竟然没拉肚子。点赞。
屋头串串（临江路店）,匿名用户,没有以前的那种感觉了，味道也变了。有点失望吧
屋头串串（临江路店）,Pya610445356,服务热情，菜品新鲜健康，价格合适。很喜欢。还会再来
屋头串串（临江路店）,ubA228066918,代金券使用说明写了不限张数，买单的却说只能用一张，几元钱而已，叫人很不舒服！这是欺骗消费者，这个商家非常不诚信，不会再来！
屋头串串（临江路店）,Tgr261228434,装修后第一次来，更棒了！
屋头串串（临江路店）,小雨小雨27,味道不错
屋头串串（临江路店）,svz656984316,吃过无数次了，干净卫生，服务态度很好
屋头串串（临江路店）,adQ163987564,价格一般，味道一般，但是卫生条件不好，大碟子的地方都有苍蝇和蚊蚊🦟，把我震惊到了，当时搞忘了拍照，真的不知道这么差的卫生条件为啥子还这么多人去吃，现在的人也真的是不怕死
屋头串串（临江路店）,H山山SS,环境很好，味道一般
屋头串串（临江路店）,漠旋,挺好的，形象总店，看上卫生，菜品丰富，服务热情，，，价格也合适！！？
屋头串串（临江路店）,喝啤酒当漱口,圣诞节去的，没有排队等，菜品还是老样子，就是搞不懂为什么红锅锅底比鸳鸯锅贵，还没上锅，服务员就劝吃鸳鸯锅，对于爱吃辣的朋友而言，感觉煮菜不是很方便，两个人没喝酒，就一瓶大饮料加菜，人均消费接近100，在温江串串界相比，谈不上性价比吧，图个近呗…
屋头串串（临江路店）,L小猫咪Q,重新装修了，不错的
屋头串串（临江路店）,EgZ399433815,味道还可以，但是有点贵哦 我们两个女生吃了150
屋头串串（临江路店）,达令小姐,还不错，老牌子
