店铺名称,用户名,评论
泥巴小院市井火锅（温江店）,GIL302994785,"我们和小姐妹一起出来玩 看见这家不错就来吃了 
他们家装修不错￼「#手工虾滑」「#肥牛卷」「#草原毛肚」「#小院麻辣牛肉」「#千层肚」「#小院脆毛肚」「#金针菇」「#羊肉卷」「#雪山珍竹笋」「#大刀腰片」「#牛肉滑」「#鸡翅」「#干碟」「#巴掌牛排」「#美好火腿肠」菜品新鲜味道不错"
泥巴小院市井火锅（温江店）,upz719907247,「#套餐：4-5 人套餐」我们一家人来吃的就团了一个套餐 「#手工虾滑」「#草原毛肚」「#小院农家滑肉」「#小碗菜」「#小院农家滑肉」「#小院农家滑肉」「#小院麻辣牛肉」「#鲜猪黄喉」「#小碗菜」「#鸳鸯锅」「#小院麻辣牛肉」「#天味香肠」「#小院挂面鸭肠」「#鲜猪黄喉」
泥巴小院市井火锅（温江店）,Jeanqin、,「#套餐：2-3 人套餐」「#手工虾滑」「#鲜血旺」「#鲜鸭肠」「#草原毛肚」「#小院手工黑豆腐」「#鲜猪黄喉」「#小院红糖糍粑」「#小院脆毛肚」「#卤猪大肠」「#鲜牛猪蹄筋」「#雪山珍竹笋」「#小院嫩牛肉」「#爽嫩小心肝」「#筷子牛肉」口味可以 【口味】口味很好。值得推荐
泥巴小院市井火锅（温江店）,XjG782626860,「#套餐：6-7 人套餐」今天从这路过 看到这家生意好好啊。本来打算走过的 结果 门口小姐姐态度好好 语气也好。就带着一家人。近来体验叻「#手工虾滑」「#奔驰锅」「#草原毛肚」「#鲜郡花」「#肥牛卷」「#鲜血旺」「#鲜鸭肠」「#鲜猪黄喉」「#小院麻辣牛肉」「#小院脆毛肚」「#小红锅」「#卤猪大肠」
泥巴小院市井火锅（温江店）,FBb662855153,这次和姐妹一起来的，我们三个人，点了一个奔驰锅底，因为我们不吃辣嘛，就点了一个菌汤跟番茄，实话，这番茄汤还挺好喝，浓稠！ 【环境】环境简单，优雅，很清新，给人一种很舒服，舒适的感觉！ 【服务】服务小姐姐还挺热情，也很到位，看来这里给员工的培训，是做到位咯的。 【性价比】挺便宜的，我们点的是套餐，小分菜，不会浪费。
泥巴小院市井火锅（温江店）,MQj130031936,非常愉快的一次用餐^_^^^^_^以前有来过两次，感觉都非常不错，今天再次来打卡，依然没有让人失望，美美哒^_^^_^^_^特别喜欢他们家红锅的锅底味道，不会特别辛辣，香味非常浓郁，菜品也是非常新鲜，我算是被他们家锅底味道种草了，哈哈哈哈😄！环境装修的也非常有特色，棒棒哒，四周都有绿植，非常田园感觉，很奶斯很奶斯，性价比非常高，人均消费大约就是60多点，非常划算，推荐
泥巴小院市井火锅（温江店）,jTL424824281,「#套餐：4-5 人套餐」我们是邻居隔着不远  他们经常来我们家吃东西然后我们也来照顾一下他们  说实话味道挺不错的 菜品也好吃  新鲜 「#手工虾滑」「#肥牛卷」「#草原毛肚」「#小院农家酥肉」「#小院手工黑豆腐」「#鲜猪黄喉」「#小碗菜」「#小院脆毛肚」「#小院红糖糍粑」
泥巴小院市井火锅（温江店）,inflorescencen,「#套餐：6-7 人套餐」我带着小姐妹一起来吃的 就团了一个套餐 「#奔驰锅」「#鲜血旺」「#鲜鸭肠」「#手工虾滑」「#肥牛卷」「#草原毛肚」「#鲜郡花」「#小院手工黑豆腐」「#小院农家酥肉」「#小院农家滑肉」「#小院麻辣牛肉」「#小院脆毛肚」「#天味香肠」 味道很不错。下次又来
泥巴小院市井火锅（温江店）,匿名用户,我们团是中午来吃的，带着老婆孩子和父母一起来的，老客户了都，很喜欢吃他们家的火锅，我的很不错，服务也很好，我们点了一个奔驰锅锅底，有番茄口味的，他们家的番茄口味很好吃味道很浓，下次还来他们家吃。 小姐姐服务很好主动我们加汤，还拿一个拍子挡住，好暖心 吃火锅就来他们家，好吃又不贵
泥巴小院市井火锅（温江店）,刘冬荣,「#套餐：2-3 人套餐」我们一家人来吃的味道很好吃菜品很新鲜服务很好「#手工虾滑」 「#草原毛肚」「#小院农家酥肉」「#美好火腿肠」「#小院香豆腐花」「#小院嫩牛肉」「#坨坨牛肉」「#爽嫩小心肝」「#鲜猪黄喉」「#小院农家滑肉」「」「#海霸王虾饺皇」这些菜都很不错味道比较好
