店铺名称,用户名,评论
守柴炉烤鸭（温江新尚天地店）,陌鲤2018,味道还不错，就是，鸭子有点太少了，汤确实超级好喝，服务也还行，锅里的肉还挺多的，配菜，土豆，金针菇，还有肠，就还行，蘸料有芝麻酱，米饭和小菜可以自取，店门挺大了，服务也还行，比较热情，两个人吃可以，除了片鸭有点少，其他都不错
守柴炉烤鸭（温江新尚天地店）,匿名用户,很满意的一次就餐体验，整体评价的话我觉得：环境、性价比、口味。有水果，银耳汤，洗手间还有漱口水等清洁用品，环境好，两人餐还吃不完，人均54，很有性价比，先吃烤鸭再吃汤锅解腻，非常棒非常好祝生意兴隆哈哈
守柴炉烤鸭（温江新尚天地店）,Abt870568529,餐厅的环境不错，采光透亮，也可以看到隔壁的西南财大，在餐厅里边水果还有蛋炒饭，都是自助的，各式各样的小料调制也都很丰富，有芝麻酱也有南方的香油，适合各种各样的口感，半份烤鸭，大约够两个人吃，其他的涮菜分量也都还算可以，蛋炒饭加上一些香菇酱，
守柴炉烤鸭（温江新尚天地店）,舍予漩,"那个分量真是太足了 两个大男人被撑的不要不要的 味道很美很棒
下次会再来 特别是那个鸭头和烤鸭 还有肥牛也可以
环境也很好 小姐姐服务态度也很好 帮我们倒了茶 
时不时还来帮我们开火 人气很旺这个烤鸭 吃着吃着我们就看见外面排队了"
守柴炉烤鸭（温江新尚天地店）,温柔的可爱死了,味道好 环境好 服务态度特别好 菜品新鲜可口 特别推荐大家来这家店 菜真是色香味俱全，真是油而不腻，让人流连忘返呀。只闻味道那就已经让人垂涎三尺啦，这要吃起来岂不是人间极品了吗。考鸭皮白柔嫩肥而不腻香鲜味美，具有香酥嫩的特点。
守柴炉烤鸭（温江新尚天地店）,中二橙子,二人套餐分量真的够够的，两个人根本吃不完呀qwq或许够三个女孩子一起吃了！烤鸭很香，鸭架汤老好喝了，里面煮的鸭腿儿也是好吃的！ 肉吃腻了还有自助的酸萝卜解腻，店里的蛋炒饭也很好吃，价格非常合算，天冷去喝喝汤也很幸福勒
守柴炉烤鸭（温江新尚天地店）,雨声下雨天,很好吃 烤鸭好吃 汤也好喝 还有很多小吃可以吃 然后服务人员态度也很好
守柴炉烤鸭（温江新尚天地店）,gRz144948025,上菜速度太慢了，真的不太好，个人觉得分量太少了。
守柴炉烤鸭（温江新尚天地店）,hBj481391802,味道可以，菜品也可以，环境也可以
守柴炉烤鸭（温江新尚天地店）,aWl838195140,「#套餐：2 人套餐」两个人吃不完的 份量挺多的 「#果木烤鸭」烤鸭很好吃 两个人吃正正好 「#酸萝卜鸭架汤」这个汤很好喝嘿嘿嘿嘿嘿 煮菜也不错 「#烤鸭面皮」面皮配那个烤鸭有点多了 就是鸭肉没那么多 面皮很多 「#凉拌黄瓜」自助凉拌黄瓜不错！爱了！自助的蛋炒饭也好吃！
守柴炉烤鸭（温江新尚天地店）,Tris227,芒果汁有点名不符实，30元一扎，像清水一样，有点坑
守柴炉烤鸭（温江新尚天地店）,GPM406349201,第二次来吃。菜一如既往的丰富，6人套餐吃的饱饱的。还打包了些走。 「#果木烤鸭」烤鸭皮没有第一次吃的时候那么酥脆了。不过味道还是一如既往的好吃 「#现炸酥肉」这个外焦里嫩，香酥好吃 「#辣卤鸭脖」麻辣可口 「#白虫草郡王汤」香浓味醇，浓而不腻 值得品尝哦
守柴炉烤鸭（温江新尚天地店）,直一says,味道不错 而且分量很足 我们三个人点的二人套餐吃的差点撑死 服务态度也不错 还加了面皮 因为学校在附近经常来吃 价格也比较合理 还有免费的蛋炒饭之类的小吃 性价比很高 下次还会来的 这家店就在新尚天地三楼 店面位置挺好找的
