店铺名称,用户名,评论
好利来（温江合生汇店）,maomao10659,味道好，服务好，圣诞节还有小礼物
好利来（温江合生汇店）,Gjj565447448,很满意的一次就餐体验，整体评价的话我觉得：服务。
好利来（温江合生汇店）,jhB789325791,很好看的蛋糕，大家都超满意哈哈哈哈
好利来（温江合生汇店）,小熊lois,我也就一个月不到没光顾好利来，就发现了至少十款新品？？好利来，请问我的钱是大风刮来的吗？出这么多好吃的有问过我吗？那么热情的店员小哥哥们是去海底捞培训过吗？不试吃都不好意思了，就差喂我了，芋泥包我试不试吃都是必须买的，我爱芋泥，胜过奥利奥，太好吃了，要不是钱包限制了我，我还想把同系列的咸蛋黄流沙一起带走，顺便，蒜香黄油包也很好吃，所以面包价格方面，真的不能再商量商量吗？
好利来（温江合生汇店）,oZK410597611,蛋糕很好看，送的也很准时，味道觉得一般吧
好利来（温江合生汇店）,LZW177796394,很不错口感化爽_新鲜
好利来（温江合生汇店）,过路人136,经常去买面包，还是喜欢的那个味道
好利来（温江合生汇店）,fYm169834785,一直就喜欢吃好利来家的小熊蛋糕，每次心情不好时吃了都好过一点。
好利来（温江合生汇店）,Zx197875,孩子特别喜欢吃好利来的蛋糕 每年孩子的生日都是定的好利来
好利来（温江合生汇店）,我勒个了了,夸你点啥子？我过生日用的，没注意到给我用了个圣诞快乐！我喊写了生日快乐字的，逗我开心嘛？
好利来（温江合生汇店）,QBF309208091,此次用餐总体来说不错，觉得比较认可的地方有：环境。
好利来（温江合生汇店）,Luu472811682,蛋糕一如既往地好吃，除了贵点点没有其它，配送很快
好利来（温江合生汇店）,Lww270,好利来蛋糕味道真的好好，买生日蛋糕都只认好利来了。
好利来（温江合生汇店）,zAV421287138,不错哦，甜度也合适
好利来（温江合生汇店）,vyO355945084,蛋糕很好，和人订重了
好利来（温江合生汇店）,wenjiangtuangou,非常喜欢他们家的蛋糕，每次我们都是在他们家买。
好利来（温江合生汇店）,遇见偏执狂,味道不错，就是价格有点小贵。。
好利来（温江合生汇店）,ftpmm,真的要夸一下配送小哥，突然下大雨，淋的浑身上下湿透送来的蛋糕，蛋糕完好，很漂亮！ 订蛋糕的时候接电话的服务人员漏单了，中间催促了一下，也没告诉我漏单说正在路上，第二次问才知道漏单，导致迟到一个小时送到，可是蛋糕很漂亮，配送哥很辛苦，总的来说还是很满意
好利来（温江合生汇店）,GlE576555951,好利来的面包一直都觉得口感非常棒，干净，新鲜
好利来（温江合生汇店）,俞宁张小勇,蛋糕味道不错👍，孩子们都喜欢吃
好利来（温江合生汇店）,LvO539039548,经常买好利来的蛋糕，但是外卖还是不如实体店挑选的好
好利来（温江合生汇店）,AvV333998393,娃娃一直都喜欢吃这家的甜甜圈
好利来（温江合生汇店）,KlI871849425,一点都不好吃，很一般，腻。完全不值这个价
好利来（温江合生汇店）,mzW96405785,过生日还是喜欢好利来的蛋糕🍰。感觉奶油正宗
好利来（温江合生汇店）,维爱朵,蛋糕一如既往的好吃
好利来（温江合生汇店）,其实还好佳,"蛋糕颜值还是可以的，送给朋友的，没有尝到什么味道，但是朋友说草莓很酸,但是不是当季的也不影响整体效果，总的来说还是很不错的"
好利来（温江合生汇店）,昔拉维,peach and pink🙆🙆💞💗💖桃子玫瑰面包颜值可太高了！里面的酱超级美味！云朵芝士软软绵绵 四个味道都不错，是之前吃半熟芝士都没尝过的味道😋
好利来（温江合生汇店）,云淡风轻7006,大品牌的蛋糕是不错，服务很周到！
好利来（温江合生汇店）,MM巧克力M,最爱好利来，比爱达乐之类的强很多很多。不管是服务还是糕点的品质
好利来（温江合生汇店）,cGl481009955,好吃😋，一直都喜欢吃好利来的蛋糕面包，希望多做活动
好利来（温江合生汇店）,孤落,满意，服务很热情，好吃，很喜欢
好利来（温江合生汇店）,ZMK431929316,很好吃，多次购买了！。？。？，？。，？，。？？。。？。？
好利来（温江合生汇店）,vIB363756808,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、团购接待、服务。
好利来（温江合生汇店）,匿名用户,以前生日蛋糕都是用来敷脸的，现在知道了好利来味道也不错啊。
好利来（温江合生汇店）,AGB885564681,很不错哦
好利来（温江合生汇店）,_qq6xv1431930920,今天买这蛋糕太失望了，酸奶提子难吃得要死，全是葡萄干又苦又酸，水果也酸价格还比别人贵，好利来现在越做越假了跟宣传的完全不一样
好利来（温江合生汇店）,云熙公主,每次去商场都会买的，味道不错，也有很多新品
好利来（温江合生汇店）,VNy313147361,好吃好吃「#法式奶香片」「#半熟花花马卡龙柚子樱花味」
好利来（温江合生汇店）,ENL296198375,习惯好利来的味道，生日买了一个小蛋糕意思一下，请服务员送了一根蜡烛，开心！
好利来（温江合生汇店）,jyO890886598,好利来的品质一般都不会错，趁着优惠买的，味道很棒
好利来（温江合生汇店）,云熙公主,很好吃，他家各种口味都在尝试，都挺好吃的
好利来（温江合生汇店）,Xavier201806,这次就餐整体感觉很赞，比较满意的方面有：口味、环境、服务、团购接待、性价比。
好利来（温江合生汇店）,淡颜微微,老顾客了，味道好。价格也不低就是了。服务态度好。特别喜欢蜂蜜蛋糕，当然也比较甜就是了。
好利来（温江合生汇店）,佶老板,这个帅哥介绍的很认真很用心，每一个认真工作的人都值得被尊敬。加油。走的时候还告诉我们商场要关门了。暖心
好利来（温江合生汇店）,fyP132410497,人很多，每次来逛珠江，都要来买一点，店员很热情，打包的袋子也很可爱，阔以
好利来（温江合生汇店）,xfxlj,服务不错，孩子爱吃，常常光顾～
好利来（温江合生汇店）,VKJ653539307,口感很好，很喜欢💕
好利来（温江合生汇店）,匿名用户,味道还是很不错的，挺喜欢他家的蛋糕。很好吃，下次再来
好利来（温江合生汇店）,淡颜微微,好吃，老顾客了，感觉可以复制以前的评价了，哈哈。
好利来（温江合生汇店）,君吆儿,向来喜欢吃他们家的蛋糕。。。。
好利来（温江合生汇店）,Yrx785720181,好看
好利来（温江合生汇店）,AqR162401012,此次用餐总体来说不错，觉得比较认可的地方有：口味。
好利来（温江合生汇店）,yWn345066744,味道不错，尤其是奶油！
好利来（温江合生汇店）,星星树叶889966,喜欢，就是有点贵，款式再多一点就好了，我的朋友也特别喜欢好利来，
好利来（温江合生汇店）,TeD415404618,好吃
好利来（温江合生汇店）,ero372885647,可以吧，好利来开门比较早哈哈哈哈哈，商场还进不去，然后就在好利来吃个早餐等着进去了，相当舒服。。。。。。。。。。。。。。。。。。。。。。。。。。。。。，，，，，，，，，，，，，，，，，，，，，，，，，，，
好利来（温江合生汇店）,gahui516,此次用餐总体来说不错，觉得比较认可的地方有：口味不错。
好利来（温江合生汇店）,Another花里,「#套餐：【人气】蛋挞」喜欢他们家的蛋挞，不腻
好利来（温江合生汇店）,小朋友0987,每年生日都是订的好利来，今年增加了很多新样式，还不错
好利来（温江合生汇店）,JACK1JACK,此次用餐总体来说不错，觉得比较认可的地方有：配菜合理。
好利来（温江合生汇店）,匿名用户,送货上门，态度好，好吃
好利来（温江合生汇店）,若真若幻惜情惜意,很棒呀！
好利来（温江合生汇店）,_qqwvh1437045881,态度很不好  其他都还可以      态度决定一切
好利来（温江合生汇店）,tTV643478531,可以
好利来（温江合生汇店）,GjO209569048,超级好吃，太喜欢这个了
好利来（温江合生汇店）,GjO209569048,味道好吃，热爱
好利来（温江合生汇店）,SmA500271030,此次用餐总体来说不错，觉得比较认可的地方有：配菜合理。
好利来（温江合生汇店）,A1300000,配送太忙了。晚了一个小时。其他的还可以。
好利来（温江合生汇店）,yWn345066744,味道好，商品新鲜，口感好！
好利来（温江合生汇店）,oPz603870771,味道不错，样子也比较好看，卡通的 宝贝很喜欢
好利来（温江合生汇店）,mPH126762217,不错
好利来（温江合生汇店）,Lady.Shadow,这次就餐整体感觉很赞，比较满意的方面有：口味好。
好利来（温江合生汇店）,_qqtkx1430377729,一如既往好吃
好利来（温江合生汇店）,匿名用户,味道还行吧 没有特别惊艳 凑合吃嘛
好利来（温江合生汇店）,enR342252471,相当不错的，好吃又漂亮！！！
好利来（温江合生汇店）,l_xin316,很满意的一次就餐体验，整体评价的话我觉得：口味不错。
好利来（温江合生汇店）,Lady.Shadow,棒棒哒，主要是好利来的芝士蛋糕太好吃了
好利来（温江合生汇店）,VAI44403088,说好了两个帽子，结果只有一个~还好后面又及时送来，还是不错
好利来（温江合生汇店）,BAc251343433,喜欢好利来家的蛋糕，干净卫生，味道口感很好，满分💯
好利来（温江合生汇店）,匿名用户,好利来好好吃，喜欢半熟芝士，甜甜圈。
好利来（温江合生汇店）,nNN389338330,好吃，喜欢甜食可以多吃吃，不美团，价格确实有点贵。
好利来（温江合生汇店）,_qqtf71436783338,很好吃哦 也很好看
好利来（温江合生汇店）,天空中摇摆的风筝,好利来我的最爱
好利来（温江合生汇店）,天空中摇摆的风筝,蛋糕🍰都好吃的
好利来（温江合生汇店）,电话宝hh,店里的小姐姐很热情 🉑️
好利来（温江合生汇店）,游小澜,很不错
好利来（温江合生汇店）,美妞wsh,好吃，就是活动太少，多干点活动吧
好利来（温江合生汇店）,夜精灵66,一直都买好利来的蛋糕，特别好吃
好利来（温江合生汇店）,ZHE156559851,一般般吧，没什么亮点，好利来的只一个贵字！
好利来（温江合生汇店）,Pvv261046499,很好吃的生日蛋糕，每次生日必备，一如既往地好。吃过很久了，不好意思，没拍图片。
好利来（温江合生汇店）,cmT956456642,满意，非常划算。
好利来（温江合生汇店）,美妞wsh,好吃啊，干净，味道一如既往，现在粽子出来了，肉粽和排骨都很好吃
好利来（温江合生汇店）,米莫撒,好利来除了贵就没没病，优惠券的折扣力度也越来越少了。这次买了三个小蛋糕，奶油稍微有点腻，但是还好不是很甜。
好利来（温江合生汇店）,Pvv261046499,很好吃，一如既往地好
好利来（温江合生汇店）,kLY489911262,服务态度差差差！排队久久久久久。
好利来（温江合生汇店）,美妞wsh,粽子好好吃，就是有点小贵啊，随便买点都要一百多，不过好在味道好
好利来（温江合生汇店）,zmkmdfq,只喜欢的甜品店
好利来（温江合生汇店）,Gnm142807968,味道巴适，款式好看。
好利来（温江合生汇店）,xxhh688,贵！就一个字
好利来（温江合生汇店）,UTB682012241,他们家蛋糕面包是我一直在吃的，主要是因为有他家的卡，用料是很放心的，不会吃出小店的廉价感，我比较喜欢丹麦红豆，椰丝球，有一点就是有的面包太甜，吃多有点腻，他家有款酸奶也很不错，可以尝试，性价比不是很高。
好利来（温江合生汇店）,gUu775198280,喜欢你们家的蜂蜜蛋糕和半熟芝士，希望多出新品
好利来（温江合生汇店）,妖妖yao猫,对好利来的半熟芝士完全没有抵抗力啊 好吃😋很喜欢，配上一杯咖啡，看着综艺 满满的幸福感..秒杀一切面包甜点...嘿嘿 马上又要下单买了...最喜欢的是原味...
好利来（温江合生汇店）,小洳0304,可以
好利来（温江合生汇店）,MpL868129061,不错不错！
好利来（温江合生汇店）,雨絮宝宝,一直都很喜欢，口感好，味道好。
好利来（温江合生汇店）,雨絮宝宝,【口味】好，味道好，一直都很喜欢
好利来（温江合生汇店）,mAf745340614,好恰
好利来（温江合生汇店）,cquancjy,超级棒
好利来（温江合生汇店）,脸女,蛋挞的味道很不错的哈  位置就在珠江负一楼
好利来（温江合生汇店）,HORIS恋恋,好利来的蛋糕一向好吃
好利来（温江合生汇店）,NfU988128332,除了服务好 就是产品好  喜欢加支持
好利来（温江合生汇店）,匿名用户,味道不错 但是感觉和在北京吃的有点不太一样呢 …不知道是不是记错了。排队时间有点久…买单有点慢，其他都挺好的。店员有点过于热情了…
好利来（温江合生汇店）,UNY5378352,好利来的老顾客，每年都会买很多他家的蛋糕
好利来（温江合生汇店）,sczhying,非常好的
好利来（温江合生汇店）,XGl862083790,解禁以后来吃的蛋挞，选择好利来食品放心有保证，店内温馨干净，消毒措施全面，去得时候没有人堂食所以带小朋友坐下来吃的，食品新鲜，团购又划算，不错
好利来（温江合生汇店）,jyO890886598,好吃
好利来（温江合生汇店）,匿名用户,非常不错
好利来（温江合生汇店）,匿名用户,挺好吃的，下次再买，只是排队有点久
好利来（温江合生汇店）,匿名用户,味道变质了，黄桃坏的，一股香港脚的味道，夹层也是酸的，买了十寸浪费了一大半，唉，再也不买好利来了，良心推荐元祖
好利来（温江合生汇店）,fsg788945050,环境好，服务态也度好，货品新鲜，品种多，
好利来（温江合生汇店）,笑靥如花258,味道不错值得推荐，选择的是酸奶提子夹层
好利来（温江合生汇店）,xixi文,还没吃 应该是味道不错的
好利来（温江合生汇店）,糖糖celery,最近爱上了可可火山包，好利来每一次新品都有惊喜
好利来（温江合生汇店）,DreamWLover,好吃！水果也很新鲜！性价比高！奶油也不腻！口感比较好！
好利来（温江合生汇店）,bgh600178958,蛋糕一如既往的好吃，就是奶油太多了，蛋糕太少了
好利来（温江合生汇店）,May玫瑰,很不错哦，特别是送货小哥态度很好，我在外面等了很久，点个赞，唯一不足的话可能就是蛋糕的夹层提子好像很腻，
好利来（温江合生汇店）,行者7983,几乎每天晚上都要光顾一下
好利来（温江合生汇店）,IqM245251494,好吃，最喜欢酸奶提子味道
好利来（温江合生汇店）,MsZ749170423,味道不错
好利来（温江合生汇店）,我的太阳520,味道确实不错，我觉得奶油味道不错，不腻
好利来（温江合生汇店）,LCc125775840,还不错
好利来（温江合生汇店）,彼岸珠1985,一如既往的好吃。经常去买。很喜欢。
好利来（温江合生汇店）,YGY977800397,还不错，好吃！好吃！啦啦啦啦啦！
好利来（温江合生汇店）,YGY977800397,好吃呢
好利来（温江合生汇店）,ErH365457335,一直都很喜欢好利来的东西，蛋挞超好吃！！！如果买蛋挞的话记着提前在美团上买蛋挞劵哟，很划算啊！！！法式奶香片也超棒，脆脆的，奶香味很浓～可选种类很多啊，对于有选择困难症的人还有点老火啊！真的超级喜欢好利来嘞！！！
好利来（温江合生汇店）,红糖汤圆児,本来是在美团团了一张蛋挞券，结果两次去都没有烤出来，超级生气~只有买别的了，多得不说，好利来的半熟芝士是真的超级好吃，不过就是太太太贵了~好利来的面包看起来都非常诱人，营业员很热情，试吃的面包也还不吝啬~
好利来（温江合生汇店）,红糖汤圆児,【口味】好利来的味道是真的很好吃，蛋挞甜而不腻，醇厚的奶香和淡淡的鸡蛋味融合得刚好合适，虽然买的时候蛋挞已经冷了，还是非常美味。 【环境】环境给人的感觉就是很清新，使人心情很愉快，淡蓝色的工作服，温暖的装修风格，可以让人非常愉快的购物。 【服务】好利来试吃服务做的很不错，每次去都可以吃到一些甜点。工作人员也非常热情，主动帮助夹面包等等~
好利来（温江合生汇店）,XrC881295146,给孩子订的生日蛋糕，味道好，看着很精致、漂亮！
好利来（温江合生汇店）,dES257454222,高品质！一分价钱一分货
好利来（温江合生汇店）,匿名用户,蛋挞好评，很好吃。味道很nice～
好利来（温江合生汇店）,Gorgrouscisisu,棒棒哒
好利来（温江合生汇店）,Soy197145738,小蛋糕好吃，不错，面包也可以，喜欢甜食的推荐
好利来（温江合生汇店）,June圈圈,喜欢吃，但是一次吃一个就很满足了，吃多了很腻，美团抢购的，不错，价廉物美
好利来（温江合生汇店）,Siv583891949,口感很好！
好利来（温江合生汇店）,lyl1975lyl,好利来的老顾客了，还不错吧。 网上订购就是便宜，而且很方便。 好利来一直是我们最喜欢的生日蛋糕，感觉比元祖还好吃。
好利来（温江合生汇店）,Snv803111794,一般，没有之前吃的好利来蛋糕好吃
好利来（温江合生汇店）,dES257454222,很划算啊
好利来（温江合生汇店）,iTN734777176,蛋糕味道还不错 就是有点小贵。。。。。。
好利来（温江合生汇店）,iTN734777176,好利来的蛋糕还是很好吃的 就是小贵
好利来（温江合生汇店）,DANDL。,生日蛋糕很好吃，每次都买的花漾甜心，个人觉得玫瑰芝士味的很棒
好利来（温江合生汇店）,qiezi0451,蛋挞蛮酥的，蛮好吃的，秒杀的也蛮划算的。
好利来（温江合生汇店）,UWY454875755,好利来多年的热卖款，多年前吃过一次，这次生日还是选折这款生日蛋糕🎂水果多奶油也不是很甜那种，不吃甜的我吃了一大块，水果也放了很多，好利来出品必须的好！
好利来（温江合生汇店）,vpQ976859787,感觉你们蛋糕是做出来砸招牌的，味道一言难尽，蛋糕甜得发齁，奶油难吃，齁，基本很少发评论的，但是实在忍不住吐槽
好利来（温江合生汇店）,yRS181178578,蛋糕很好吃 酸奶提子的底也不错 长得也很可爱 推荐 ！
好利来（温江合生汇店）,leilei37266,非常好吃
好利来（温江合生汇店）,BLM232251823,超喜欢好利来的蛋糕和面包，
好利来（温江合生汇店）,匿名用户,不错哦，下午茶甜点或者早餐都是经典选择，味道很棒。
好利来（温江合生汇店）,匿名用户,好利来的服务态度真的没话说，永远都是热情、有活力的
好利来（温江合生汇店）,匿名用户,糕点很漂亮，也很有特色，味道也很好，主要是喜欢
好利来（温江合生汇店）,zNu118402605,不错，蛋糕相当好吃，很喜欢
好利来（温江合生汇店）,匿名用户,味道很不错，常来，喜欢吃
好利来（温江合生汇店）,叶儿粑呀,好吃，服务态度也好，很有气氛。开心🥳
好利来（温江合生汇店）,JqF890974771,总体来说都很不错，没让我失望，以后继续好利来
好利来（温江合生汇店）,qLO343494833,好好吃哟，每次都会买，点心蛋糕怎么可以这么好吃，大爱大爱
好利来（温江合生汇店）,yin828,在美团上订的生日蛋糕。蛋糕里面的芒果变味了。有点坏了的感觉。影响了蛋糕的味道。其他都不错。就是芒果是坏的
好利来（温江合生汇店）,匿名用户,蛋糕很好吃，也很漂亮，送货准时！
好利来（温江合生汇店）,keo493296346,不错不错，吃的甜而不腻，水果也很新鲜
好利来（温江合生汇店）,波比尔,原来樱桃果冻的蛋糕也是巧克力的，还以为店员登记错了🤗🤗对不起了，冤枉啦。美团上面没看到有选口味的地方，希望可以再优化一下。蛋糕口味不错，配送也很准时。
好利来（温江合生汇店）,西湖飞燕,味道还可以，送货很及时，态度可以
好利来（温江合生汇店）,nyz769549609,一如既往的喜欢好利来的蛋糕，团购更优惠。赞👍🏻
好利来（温江合生汇店）,pyy328520,去的时候说是没有蛋挞了，就给我换成了一个面包，还行吧。
好利来（温江合生汇店）,嘻_嘻嘻,以前经常在天猫店买，真的超好吃了
好利来（温江合生汇店）,W石头哥L,很不错
好利来（温江合生汇店）,RCk860131345,味道不错，以后还买！！！！！！！！！
好利来（温江合生汇店）,匿名用户,蛋糕口味好，幸福先生外观精致美丽
好利来（温江合生汇店）,匿名用户,除了服务好，味道真的不敢恭维了。。。奶油腻到不得了
好利来（温江合生汇店）,匿名用户,一如既往的不错，希望多出新品！
好利来（温江合生汇店）,！！959,很好吃，就是有点小贵，
好利来（温江合生汇店）,匿名用户,蛋糕很不错，味道很好，很好吃的一款
好利来（温江合生汇店）,匿名用户,环境不错，服务热情，东西好吃，很不错
好利来（温江合生汇店）,Alp612952917,味道一如既往的好吃噢
好利来（温江合生汇店）,c亦走亦珍惜,超美味 #一颗柠檬泡泡乐# #阿拉棒# #黄金芝士#
好利来（温江合生汇店）,LfQ303148421,女儿同学很喜欢
好利来（温江合生汇店）,VQc373953376,蛋糕品种多 价格小贵 服务挺好 期待更多优惠
好利来（温江合生汇店）,joo422894385,送过来的，服务不错。。。。。。。。
好利来（温江合生汇店）,匿名用户,蛋糕味道很棒，有很多水果。很优惠
好利来（温江合生汇店）,cQd793108105,很喜欢他们家的蛋糕，每次逛珠江都回去买一份回去。
好利来（温江合生汇店）,A123450...,很好
好利来（温江合生汇店）,zYy909209748,味道好，服务热情
好利来（温江合生汇店）,双闪闪过,一直信懒，永远支持好利来，服务周到，有耐心！
好利来（温江合生汇店）,匿名用户,还行吧，没有水果的蛋糕也就那样
好利来（温江合生汇店）,CP时光机,味道好，不腻
好利来（温江合生汇店）,小瓢虫虫,抹茶芝士蛋糕没有原味芝士蛋糕好吃
