店铺名称,用户名,评论
诺曼汀艺术烘焙（财大店）,eyR509189012,蛋糕很实惠，性价比很高！，主要是老板小哥哥真的服务很好！男朋友过生日想给他订个蛋糕，加了老板微信，老板首先是很耐心的逐一回答我的疑问，最后还麻烦了老板很多事情（给男朋友还买了生日礼物，想给他惊喜，留了老板的地址，不仅让老板帮忙取了快递，还麻烦老板帮忙布置了下，真的心里都过意不去了，哈哈哈)服务真的很好！强烈推荐！这么有耐心的老板，相信他家的蛋糕也一样很不错！看到的小买家真的可以选择他们家哟！最后说一句，包装很好看哟，和普通蛋糕的包装不太一样，要好看很多呢！在此谢谢老板啦！祝生意兴隆！
诺曼汀艺术烘焙（财大店）,XQ175170037,团购的秒杀价，冷的口感一般，不知道加热后会不会好点
诺曼汀艺术烘焙（财大店）,匿名用户,最喜欢这家的蛋挞，不仅是便宜，更主要好吃，轻重把握刚刚好👌🏻
诺曼汀艺术烘焙（财大店）,匿名用户,一块钱的蛋挞，毫无偷工减料，甚至非常好吃，赞赞赞
诺曼汀艺术烘焙（财大店）,lyhlyhde,蛋糕味道不错，大家都喜欢，食材新鲜，份量足，做工精致，值得推荐。
诺曼汀艺术烘焙（财大店）,AZG984664693,蛋糕很好吃，很好看，主要是还快，不用提前预定的感觉正好 #小熊蛋糕#
诺曼汀艺术烘焙（财大店）,CDw566379940,蛋糕很漂亮 很喜欢
诺曼汀艺术烘焙（财大店）,匿名用户,味道很棒，很小的宝宝也适合，样子也新颖
诺曼汀艺术烘焙（财大店）,ZFZ628292950,东西送货快，味道好，吃了不腻人！好评
诺曼汀艺术烘焙（财大店）,MAc263231268,蛋糕很可爱，老板服务态度非常好哟！
诺曼汀艺术烘焙（财大店）,iTo422394086,味道好极了，下次订蛋糕就选这家啦
诺曼汀艺术烘焙（财大店）,匿名用户,很喜欢
诺曼汀艺术烘焙（财大店）,yII770164872,美观可口
诺曼汀艺术烘焙（财大店）,bUL227951166,很好   今天准备去再订一个
