店铺名称,用户名,评论
尼克熊西餐（财大东门店）,jmF352455454,一般吧环境一般味道一般上餐慢了
尼克熊西餐（财大东门店）,WhQ684325549,不错，味道非常的好吃！小朋友很喜欢。环境也很干净！ 食材也非常的新鲜！
尼克熊西餐（财大东门店）,匿名用户,味道很好，上菜速度很快，服务态度也很不错。最最重要的是，量真的很多！！！
尼克熊西餐（财大东门店）,哇哇哇哇..,尼克熊吃了很多次，从温江到成都，披萨和意面性价比真的超高
尼克熊西餐（财大东门店）,rjQ605351803,家附近，经常光顾，份量还是比较足，就是环境一般了点
尼克熊西餐（财大东门店）,rjQ605351803,家附近经常去，味道份量都算不错。
尼克熊西餐（财大东门店）,rjQ605351803,味道，份量还是足够，经常光顾的。
尼克熊西餐（财大东门店）,vcn350196629,吃了很多次了，水果篮子和水果披萨好吃
尼克熊西餐（财大东门店）,stellaTT2011,一直吃这家，都很多年了，地点好找，虽然在二楼但是进去以后环境不错，很有感觉，给我们安排在角落的位置，相对安静，点了个套餐，里面很丰富。小朋友吃的很开心，主要是好玩，一家人吃的很饱，很丰富，服务态度也很好，愉快！
尼克熊西餐（财大东门店）,ccb728997600,餐厅是在西财东门外面，过马路上二楼，装修很有西餐厅的情调，环境清幽安静，氛围非常好，服务员的态度一级棒，及时帮忙添水，鲜榨橙汁很新鲜，忘记拍照了哈哈。餐品也很丰富，选择很多，两个人完全够吃，最喜欢肉酱意面了！
尼克熊西餐（财大东门店）,Ghjkijg,餐厅位置很好找，分量很足，味道也不错，价格不贵，值得再去
尼克熊西餐（财大东门店）,刘屎俊美少女,两个人吃很合适呀 而且味道都不错 （还有两杯饮料没有拍照）牛排还有专门的符合我们四川人口味的辣椒味道哈哈哈哈哈哈 反正针不戳 反正价格也还行 来他们家很次了 环境很好滴 服务态度也很好 每次去人都不少 想吃牛排的话就选这个准没错
尼克熊西餐（财大东门店）,zeD671738814,好
尼克熊西餐（财大东门店）,临水风云,菜品很不错哦，分量很足，摆盘好看。
尼克熊西餐（财大东门店）,啾咪小老鼠,时常光顾的一家店，味道不错，环境也还可以
尼克熊西餐（财大东门店）,老虎不吃鱼摆摆,价格实惠，位置也很好找，推荐披萨，好评
尼克熊西餐（财大东门店）,MCa968754905,芝士薯条非常棒，孩子特别喜欢。
尼克熊西餐（财大东门店）,MCa968754905,每次到大学城，孩子必吃点之一。
尼克熊西餐（财大东门店）,ZfM626840010,可以！可以！环境不错，态度好！
尼克熊西餐（财大东门店）,XWa477023076,这家完全就承包聚会了嘛，我连会员都办了
尼克熊西餐（财大东门店）,QPe781827574,还可以
尼克熊西餐（财大东门店）,约定lxq,第一次吃西餐，味道棒棒哒，性价比超高
尼克熊西餐（财大东门店）,煤桶骑士591,有芝士的菜品芝士都很足，喜欢芝士的朋友不要错过。味道不错，双人餐量绝对够，我属于非常能吃的了，饿了一顿，一个人去挑战双人餐还是失败打包了😅。工作人员服务都很好，环境安静整洁。爆炸的热量就是快乐的源泉哈哈哈哈！
尼克熊西餐（财大东门店）,饿到可以吞一头牛,性价比很高！！！
尼克熊西餐（财大东门店）,匿名用户,分量特别足，但其实更想多尝尝不一样的味道。芝士很够，可以拉丝，但吃到后面会有点齁。
尼克熊西餐（财大东门店）,fxfxmeuqutter,挺不错的，三个人点了个两至三人的套餐，然后都吃得很饱！！！！！！！！！！！！菜品也都很好吃！真真的物美价廉了！！！！！！这次点的所有东西都是喜欢的，下一次来都点不一样的，希望也可以想今天一样好吃哈哈哈哈哈哈！
尼克熊西餐（财大东门店）,薇维ZHANG,以前去温江的时候就专门去吃过这家，分量足，价格公道。服务态度挺好的。不错不错，适合带小朋友吃的好地方
尼克熊西餐（财大东门店）,茜茜超可爱了,味道很好哦，依然不错
尼克熊西餐（财大东门店）,用心听不要说话,Nice
尼克熊西餐（财大东门店）,gsw869431373,首先，这次尝试的是新品，每个菜品都很好吃，没有踩雷，吃的很满意，看着就很有食欲，其次，我们是三个人吃的，量很足，没有吃完；最后，她们服务态度很好，很热情；另外，这里环境很好，很安静，位置非常好找 很合适带朋友来吃！
尼克熊西餐（财大东门店）,ly9143797,很好吃很好吃，首先焗饭很香，配菜超级足，特别推荐那个芝士千层酥，超级好吃，那个酥饼真的感觉是其他甜品没有办法比拟的，上面的坚果碎超级好吃，很香，芝士也很足，口感和层次都很到位。大福很软糯，很好吃，主要感觉是服务好，分量足「#套餐：1-2 人餐」两人都吃到撑
尼克熊西餐（财大东门店）,噗嗤568,非常满意，点的两人餐，都可以够3个女生吃了
尼克熊西餐（财大东门店）,tan781128,蛮好的，带儿子去的！
尼克熊西餐（财大东门店）,oxO964014164,「#套餐：新品 2-3 人餐」好吃，上菜速度很快，推荐芝士千层！
尼克熊西餐（财大东门店）,匿名用户,每次来必点他们家的披沙和意大利面，意大利面小朋友吃可以不要辣椒，很适合小朋友的口味，味道真的很棒，小朋友很喜欢，每次来吃都很开心，我这个大朋友也喜欢，性价比算下来很高，服务也是比较周到，喜欢吃甜食的选择这里非常不错的
尼克熊西餐（财大东门店）,rFi80023475,两人分很足，都没吃完，味道还不错
尼克熊西餐（财大东门店）,AfK125329724,昨天在这家点了「#套餐：1-2 人餐」，吃完我跟我儿子两人肚子就开始痛，然后还拉肚子，今天去医院看，医生诊断说是急性肠胃炎，给开了药，现在小朋友还痛的躺沙发上。我是大人，可能抵抗力要好一些，家里常备肠炎灵，吃了两道，现在肚子还隐隐作痛。以后不会在来
尼克熊西餐（财大东门店）,T桐350,值得一去的店铺
尼克熊西餐（财大东门店）,dUS498342970,好吃实惠  去了好几次的平价西餐厅
尼克熊西餐（财大东门店）,慕容瑜雪,味道很好 环境不错 「#酸奶杂果脆片」特别好吃 推荐
尼克熊西餐（财大东门店）,oxO964014164,"「#套餐：1-2 人餐」
【服务】很棒

【口味】好吃

【性价比】很便宜"
尼克熊西餐（财大东门店）,你的吃相,味道还可以，服务态度也可以，就是里边小了点，临的比较近没桌……
尼克熊西餐（财大东门店）,不解释4015,读书时特别喜欢，现在已经是孩子麻麻了，孩子也特别喜欢，水果披萨每次必点。
尼克熊西餐（财大东门店）,陈子风312,菜的味道还是不错，只是服务员思想有点不转弯儿
尼克熊西餐（财大东门店）,BgS348692518,已经是老顾客了 非常喜欢
尼克熊西餐（财大东门店）,CCc323673794,两个人吃完全够的 很不错
尼克熊西餐（财大东门店）,uMl248920958,这家店是从高中就开始吃了，，以前点最多的是外卖，，，，一直都是那个味道，，，也没怎么涨价，，便宜又好吃，，，特别喜欢吃他家的黑胡椒牛柳意面还有水果披萨，每次必点的，环境干净，而且现在吃的人也越来越多，店面也比之前大了。。呃，吃的时候忘了拍照片了，随便传点其他图。。。
尼克熊西餐（财大东门店）,mWX202162132,分量很足 每一个都好好吃 爱了爱了
尼克熊西餐（财大东门店）,GPe459596419,哦力给
尼克熊西餐（财大东门店）,GPe459596419,不赖
尼克熊西餐（财大东门店）,GPe459596419,好好好好
尼克熊西餐（财大东门店）,宇儿妹妹123,味道真的不错，而且店员和老板服务态度超级好，用餐环境也不错，菜品口味挺符合我的口味，芝士焗薯条超喜欢，推荐大家去品尝。
尼克熊西餐（财大东门店）,杨小倩520,套餐很划算，两个人吃的很涨的感觉。。。牛排味道不错，披萨好吃，薯条挺脆，意面很棒，里面的牛柳很嫩。总体来说，值得去吃。下次还会去的~
尼克熊西餐（财大东门店）,猪鸽鸽483,可以，学生消费
尼克熊西餐（财大东门店）,萌淇小可爱,「#套餐：1-2 人餐」分量太多了两个人足够 【口味】还不错推荐 【环境】可以 【性价比】比较高
尼克熊西餐（财大东门店）,熊牙利,很好吃，量也很充足，实惠划算。
尼克熊西餐（财大东门店）,uST458132830,很满意的一次就餐体验，整体评价的话我觉得：团购接待、口味。
尼克熊西餐（财大东门店）,匿名用户,店铺还还找，环境也可以， 虾饺好吃
