店铺名称,用户名,评论
在首尔韩国料理•自助烤肉（温江店）,匿名用户,第一次在他们家吃  嗯…一方面不如去店里点菜划算  然后不要觉得图片诱人就好吃了… 这部队火锅真的是我吃过最不正宗的一次了  就放韩式辣椒酱那种   吃了拉面和肥肉卷就撤了  茶水瓶盖子洗洗吧  最好的一点就是老板态度什么的很好
在首尔韩国料理•自助烤肉（温江店）,不秃头的栓栓,环境还可以   味道也挺不错的   强烈推荐炒年糕！！！好吃！！
在首尔韩国料理•自助烤肉（温江店）,Aqt846199388,石锅拌饭很好吃，特别是金枪鱼石锅拌饭，年糕也不错，就是冷面比较一般
在首尔韩国料理•自助烤肉（温江店）,今年只吃八分饱,很满意的一次就餐体验，整体评价的话我觉得：口味赞、服务细致、团购接待、性价比高。8年老客户了，不吹牛，上中学那会就在这吃了
在首尔韩国料理•自助烤肉（温江店）,匿名用户,去的时候基本上没有人，除了我们还有一桌人，特别冷清，这么冷清呢是有原因的，菜品不行，就是一包泡面几根白色一锅乱炖，讲一点都不值这个价格，成本最多二三十，讲真，这是我吃过最难吃的韩料，没有之一。手机相机开了美颜，菜品实际上看上去比这差很多倍。
在首尔韩国料理•自助烤肉（温江店）,簪月,和室友一起点了个套餐还加了个拌饭，上菜速度有点慢，最后吃完了还有份拌饭没上要走了就退了，拌饭和炸鸡翅炸鸡腿还行，肥牛部队火锅不太合我们口味，炒年糕不合我口味
在首尔韩国料理•自助烤肉（温江店）,咩喵喵喵喵,当时店里很忙，味道一般，分量两个人都不够吃，员工特少，一个男生忙的满头大汗，生怕汗水滴在锅里
在首尔韩国料理•自助烤肉（温江店）,本老头,「#套餐：一年一次大抢购（金枪鱼石锅拌饭，优品道广场2016年度热销单品限量抢购，抢完即止）」抢购的这个套餐很划算，性价比还是很高的，「#金枪鱼石锅拌饭」很好吃，金枪鱼很多，「#芝士炒年糕」也很好吃，韩国口味。 【口味】不错 【消毒】 【测温】叔叔阿姨的服务特别好，特别亲切，特别周到，好评
在首尔韩国料理•自助烤肉（温江店）,爱吃的琳琳Linda,虾不新鲜，吃不下去，料也…不咋滴，都没吃饱，两个人
在首尔韩国料理•自助烤肉（温江店）,oXm237005214,这里味道可以，环境有点那个啥
在首尔韩国料理•自助烤肉（温江店）,吃货芒果呐,年糕可以，汤都喝完了的，但是部队火锅真不行，只有咸味……不值这个价，风扇老板最后才开，很热
在首尔韩国料理•自助烤肉（温江店）,inneedyou,除了甜味有点浓其他都挺好，里面加了肥牛挺好吃的
在首尔韩国料理•自助烤肉（温江店）,匿名用户,芝士排骨要多恶心有多恶心，真的就是很大很丑很恶心的那种排骨，味道也不好完全没有詹姆仕好吃，其他吃了我都不记得了但是感觉还行，但是听我妹说部队火锅什么的还挺好吃的，唉
